approved,sku,product_name,expected_code,expected_brand,expected_color,expected_kind,expected_package,source,rank,status,score,query,title,image_url,page_url,local_path,reasons,ocr_text,visual_tags
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,6,rejeitada,2,Toner Minolta Bizhub C3100O - TNP50M Magenta,Konica Minolta Compatible TNP50M Magenta Toner Cartridge | Ink Depot,https://www.inkdepot.com.au/images/large/TNP50M_C.jpg,https://www.inkdepot.com.au/products/konica-minolta-compatible-tnp50m-magenta-toner-cartridge,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\06-www.inkdepot.com.au-b910538eeb.jpg,codigo C3100O encontrado | termo de compativel/remanufaturado sem isso constar na planilha | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,1,rejeitada,-28,Toner Minolta Bizhub C3100O - TNP50M Magenta,Made By Konica Minolta TNP-50 A0X5334 TNP50M Magenta Toner Cartridge ...,https://www.canadatoner.ca/assets/images/A0X5334-OEM.jpg,https://www.canadatoner.ca/Made-By-Konica-Minolta-TNP-50-A0X5334-TNP50M-Magenta-Toner-Cartridge-Bizhub-C3100P_p_10625.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\01-www.canadatoner.ca-db085b5608.jpg,codigo C3100O encontrado | codigo conflitante: C3100P | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,2,rejeitada,-28,Toner Minolta Bizhub C3100O - TNP50M Magenta,Konica Minolta TNP-50M Magenta Toner Bizhub C3100P - NMD Technologies,https://www.nmdtechnologies.gr/wp-content/uploads/2018/05/tnp50m.jpeg,https://www.nmdtechnologies.gr/product/konica-minolta-tnp-50m-magenta-toner-bizhub-c3100p/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\02-www.nmdtechnologies.gr-3a1561c673.jpeg,codigo C3100O encontrado | codigo conflitante: C3100P | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,3,rejeitada,-28,Toner Minolta Bizhub C3100O - TNP50M Magenta,TONER KONICA MINOLTA BIZHUB C3100P MAGENTA TNP50M,https://dex.pt/16729-large_default/toner-konica-minolta-bizhub-c3100p-magenta-tnp50m.jpg,https://dex.pt/konica-minolta/6570-toner-konica-minolta-bizhub-c3100p-magenta-tnp50m.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\03-dex.pt-d6942f5242.jpg,codigo C3100O encontrado | codigo conflitante: C3100P | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,4,rejeitada,-28,Toner Minolta Bizhub C3100O - TNP50M Magenta,Kompatibler Toner für Minolta TNP-50M Magenta für Bizhub C3100 C3100P ...,https://www.abctoner.de/WebRoot/Sage/Shops/Frager/645E/269E/F77C/9B0C/F8FE/0A0C/0710/71D2/gsobild_30241.jpg,https://www.abctoner.de/Kompatibler-Toner-fuer-Minolta-TNP-50M-Magenta-fuer-Bizhub-C3100-C3100P-TNP50-M-TNP-50-von-ABC,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\04-www.abctoner.de-857b58d297.jpg,"codigo C3100O encontrado | codigo conflitante: C3100, C3100P | tipo toner encontrado | cor magenta encontrada",,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,4,rejeitada,-28,C3100O toner magenta original,Toner Canon GPR-13 Magenta IR-C3100 Original | G-Limagars Peru,https://www.grupolimagars.com/wp-content/uploads/2019/09/GPR-13-Magenta.jpg,https://www.grupolimagars.com/producto/toner-canon-gpr-13-magenta/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\04-www.grupolimagars.com-625d9de397.jpg,codigo C3100O encontrado | codigo conflitante: C3100 | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,5,rejeitada,-118,Toner Minolta Bizhub C3100O - TNP50M Magenta,Konica Minolta BIZHUB C3100P TNP50M Compatible Magenta Toner Cartridge ...,https://static.inkstation.com.au/pi/507212/0/com_tnp50m_1.jpg,https://www.inkstation.com.au/konica-minolta-bizhub-c3100p-tnp50m-compatible-magenta-toner-cartridge-a0x5394-p-19816.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\05-static.inkstation.com.au-210ed69b7d.jpg,codigo C3100O encontrado | codigo conflitante: C3100P | termo de compativel/remanufaturado sem isso constar na planilha | tipo toner encontrado | cor magenta encontrada,,
,TON-MIN-C3100O-MAG,Toner Minolta Bizhub C3100O - TNP50M Magenta,C3100O,,magenta,toner,,duckduckgo,1,rejeitada,-158,C3100O toner magenta original,OKI Toner Magenta C3100 42804514 Original Top Preis!! | Toner Tinte ...,https://www.tonerpoint24.com/media/image/09/8a/f0/OKI-C31MA-OKI-Original-Toner-Magenta-OKI-C3100-42804514-Top-Preis-2.jpg,https://www.tonerpoint24.com/oki/toner-farbe/58/oki-original-toner-magenta-oki-c3100-42804514-top-preis,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-MIN-C3100O-MAG\_review\01-www.tonerpoint24.com-bd1be50e64.jpg,"codigo C3100O nao encontrado | codigo conflitante: C3100, C31MA | tipo toner encontrado | cor magenta encontrada",,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,1,rejeitada,-30,Impressora Multifuncional Samsung C6260FR,MULTIFUNCIONAL SAMSUNG,https://www.primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTO_5f4acfb7db23e02b9f9e29cddf55ac5c.jpg,https://primeprinters.com.br/produtos/departamento/multifuncional-samsung/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\01-www.primeprinters.com.br-8c0070b7d8.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,2,rejeitada,-30,Impressora Multifuncional Samsung C6260FR,"Multifuncional Samsung ProXpress SL-M4072FD, Láser Monocromático, 40 ...",https://pcredcom.com/images/product/import/4/0/9/2/4092_3.jpg,https://pcredcom.com/multifuncional-laser-sl-m4072fd-40ppm-n-copiaimprimescaner-y-fax-cama-legal-100-mil-cliclo-x-mes-sl-m4072fd-xax-df-pr-1503.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\02-pcredcom.com-725d0a0d6a.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,4,rejeitada,-30,Impressora Multifuncional Samsung C6260FR,"Multifuncional Samsung ProXpress SL-M4072FD, Láser Monocromático, 40 ...",https://pcredcom.com/var/images/product/1600.1600/import/4/0/9/2/4092_6.jpg,https://pcredcom.com/multifuncional-laser-sl-m4072fd-40ppm-n-copiaimprimescaner-y-fax-cama-legal-100-mil-cliclo-x-mes-sl-m4072fd-xax-df-pr-1503.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\04-pcredcom.com-73495bf585.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,7,rejeitada,-30,Impressora Multifuncional Samsung C6260FR,Impressora Multifuncional Samsung - Periféricos e Acessórios de ...,https://img.olx.com.br/images/79/793526654246139.jpg,https://rj.olx.com.br/rio-de-janeiro-e-regiao/informatica/perifericos-de-computador/impressora-multifuncional-samsung-1409864907,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\07-img.olx.com.br-c794b60ec2.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,8,rejeitada,-30,Impressora Multifuncional Samsung C6260FR,Impressora Laser Colorida Multifuncional Samsung CLX-3180FW - PC ...,https://images.tcdn.com.br/img/img_prod/660648/impressora_laser_colorida_multifuncional_samsung_clx_3180fw_7238_3_c5593559c6c12b1ccc8fd79948ec5985.jpg,https://www.pcdistribuidora.com.br/impressoras-e-multifuncionais/laser-colorida/impressora-laser-colorida-multifuncional-samsung-clx-3180fw,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\08-images.tcdn.com.br-3d6b82a6e1.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,3,rejeitada,-30,Samsung C6260FR impressora original,IMPRESSORA SAMSUNG M4080FX M4080 SL-M4080FX | MONOCROMÁTICA ...,https://images.tcdn.com.br/img/img_prod/736319/impressora_samsung_m4080fx_m4080_sl_m4080fx_monocromatica_multifuncional_proxpress_1577_2_226831e062356c5bcc373aaad3150149.jpg,https://www.lojatlt.com.br/sam-multifuncional-4080,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\03-images.tcdn.com.br-78620eb4a8.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,4,rejeitada,-30,Samsung C6260FR impressora original,Impressora Laser Colorida Samsung 33 ppm CLP775 | Shopee Brasil,https://down-br.img.susercontent.com/file/br-11134207-7r98o-lv0c385lodr118,https://shopee.com.br/Impressora-Laser-Colorida-Samsung-33-ppm-CLP775-i.1245711974.19599249832,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\04-down-br.img.susercontent.com-815415bf64.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-C6260FR,Impressora Multifuncional Samsung C6260FR,C6260FR,Samsung,,impressora,,duckduckgo,6,rejeitada,-30,Samsung C6260FR impressora original,Impressora Laser Monocromática Samsung Proxpress M4020ND - Alta ...,https://primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTOd54f30af7c3a084c05645d84283c33e3.jpg,https://www.primeprinters.com.br/produtos/detalhes/00711/impressora-laser-monocromatica-samsung-proxpress-m4020nd-alta-eficiencia-e-qualidade-de-impressao/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-C6260FR\_review\06-primeprinters.com.br-1865377f7f.jpg,codigo C6260FR nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,1,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Impressora Laser Color CLP680ND Samsung CLP 680 nd,https://primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTO_a3b835a5c26f529d6c12878450dcb7f8.jpg,https://primeprinters.com.br/produtos/detalhes/7FF28812/impressora-laser-color-clp680nd-samsung-clp-680-nd/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\01-primeprinters.com.br-42593d8bc5.jpg,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,2,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Impressora laser colorida Samsung série CLP-680 - Guias de configuração ...,https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c05694540.png,https://support.hp.com/br-pt/product/setup-user-guides/samsung-clp-680-color-laser-printer-series/16462332,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\02-ssl-product-images.www8-hp.com-da0c47b11a.png,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,3,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Impressora Laser Color CLP680ND Samsung CLP 680 nd,https://d234uyecpwg5mx.cloudfront.net/arquivos/produtos/imagens_adicionais/FOTO_1be1a770f714ba37655abaa8b6b22276.jpg,https://primeprinters.com.br/produtos/detalhes/7FF28812/impressora-laser-color-clp680nd-samsung-clp-680-nd/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\03-d234uyecpwg5mx.cloudfront.net-5e3c7c2269.jpg,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,4,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Impressora Laser Color CLP680ND Samsung CLP 680 nd,https://primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTO_76857e50aa1153539ef3953861cbd70a.jpg,https://primeprinters.com.br/produtos/detalhes/7FF28812/impressora-laser-color-clp680nd-samsung-clp-680-nd/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\04-primeprinters.com.br-73347eb22f.jpg,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,5,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Samsung CLP-680ND Colour A4 Laser Printer SS076F - FirstShop,https://www.firstshop.co.za/cdn/shop/products/ss076f-laser-printers-33235803734180.jpg?v=1646976037&width=1214,https://www.firstshop.co.za/products/samsung-clp-680nd-colour-a4-laser-printer-ss076f-86489,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\05-www.firstshop.co.za-42accdec80.jpg,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,6,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Impressora Colorida Samsung Clp-680nd | Parcelamento sem juros,https://http2.mlstatic.com/D_NQ_NP_767388-MLB73935761166_012024-O-impressora-colorida-samsung-clp-680nd.webp,https://produto.mercadolivre.com.br/MLB-2783126082-impressora-colorida-samsung-clp-680nd-_JM,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\06-http2.mlstatic.com-f81edfd21e.webp,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,8,rejeitada,-30,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,Samsung CLP-680ND Color Laser Printer,https://ssl-product-images.www8-hp.com/digmedialib/prodimg/lowres/c05694757.png,https://support.hp.com/ua-uk/product/tools-dignostics/samsung-clp-680-color-laser-printer-series/model/16462336,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\08-ssl-product-images.www8-hp.com-1ef39ac74f.png,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-238K,Impressora Samsung Color CLP-680 - Contador 40K / 68K / 238K,238K,Samsung,,impressora,,duckduckgo,1,rejeitada,-30,Samsung 238K impressora original,Impressora Samsung M4020nd | MercadoLivre 📦,https://http2.mlstatic.com/D_Q_NP_2X_993032-MLB85061498924_052025-E-impressora-sl-m4020-samsung-laser-127v-toner-original.webp,https://lista.mercadolivre.com.br/impressora-samsung-m4020nd,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-238K\_review\01-http2.mlstatic.com-1b26643940.webp,codigo 238K nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,3,rejeitada,-30,Impressora Multifuncional Samsung X4200RX,Impressora Multifuncional Samsung - Unishop Tecnologia - Locação de ...,https://www.unishop.com.br/wp-content/uploads/2025/04/12.png,https://www.unishop.com.br/product/impressora-multifuncional-samsung/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\03-www.unishop.com.br-bb8468f700.png,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,4,rejeitada,-30,Impressora Multifuncional Samsung X4200RX,MULTIFUNCIONAL SAMSUNG,https://www.primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTO_5f4acfb7db23e02b9f9e29cddf55ac5c.jpg,https://primeprinters.com.br/produtos/departamento/multifuncional-samsung/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\04-www.primeprinters.com.br-8c0070b7d8.jpg,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,6,rejeitada,-30,Impressora Multifuncional Samsung X4200RX,Samsung Multifuncional Laser Color C3060FR - Impressora Sumsung C 3060,https://primeprinters.com.br/arquivos/produtos/imagens_adicionais/FOTO_634b65730f819176c8fd8b4c543779a3.png,https://primeprinters.com.br/produtos/detalhes/6B6684C0/samsung-multifuncional-laser-color-c3060fr-impressora-sumsung-c-3060-/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\06-primeprinters.com.br-8534d5e99d.png,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,7,rejeitada,-30,Impressora Multifuncional Samsung X4200RX,Magazine Luiza | Pra você é Magalu!,https://m.magazineluiza.com.br/a-static/420x420/multifuncional-laser-mono-xpress-sl-m2070-samsung/mega-mamute/55440/d03c7ed5f033eb326d78472bd7ac6c4b.jpeg,https://www.magazineluiza.com.br/multifuncional-laser-mono-xpress-sl-m2070-samsung/p/688383100/in/ipmf/,,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora encontrado | download falhou: HTTP Error 403: Forbidden,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,8,rejeitada,-30,Impressora Multifuncional Samsung X4200RX,IMPRESSORA SAMSUNG M4080FX M4080 SL-M4080FX | MONOCROMÁTICA ...,https://images.tcdn.com.br/img/img_prod/736319/impressora_samsung_m4080fx_m4080_sl_m4080fx_monocromatica_multifuncional_proxpress_1577_2_226831e062356c5bcc373aaad3150149.jpg,https://www.lojatlt.com.br/sam-multifuncional-4080,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\08-images.tcdn.com.br-78620eb4a8.jpg,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora encontrado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,5,rejeitada,-40,Impressora Multifuncional Samsung X4200RX,Produtos - Tecprint,https://tecprintrv.com.br/wp-content/uploads/2021/11/SAMSUNG-4070.jpg,https://tecprintrv.com.br/produtos/,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\05-tecprintrv.com.br-d0465d4cf8.jpg,codigo X4200RX nao encontrado | marca Samsung encontrada | tipo impressora nao confirmado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,1,rejeitada,-75,Impressora Multifuncional Samsung X4200RX,Mais Imagens do produto,https://www.informaticashop.com.br/media/catalog/product/cache/1/image/900x900/17f82f742ffe127f42dca9de82fb58b1/s/c/scx-4200.jpg,https://www.informaticashop.com.br/scx-4200.html,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\01-www.informaticashop.com.br-9649dd9da2.jpg,codigo X4200RX nao encontrado | marca Samsung nao apareceu | tipo impressora nao confirmado,,
,IMP-SAM-X4200RX,Impressora Multifuncional Samsung X4200RX,X4200RX,Samsung,,impressora,,duckduckgo,2,rejeitada,-150,Impressora Multifuncional Samsung X4200RX,Impressora multifuncional cor Samsung MultiXpress SL-X4220RX | MercadoLivre,https://http2.mlstatic.com/D_NQ_NP_903917-MLA73994854414_012024-O.webp,https://www.mercadolivre.com.br/impressora-multifuncional-cor-samsung-multixpress-sl-x4220rx/p/MLB29742263,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\IMP-SAM-X4200RX\_review\02-http2.mlstatic.com-0ec705b86b.webp,codigo X4200RX nao encontrado | codigo conflitante: X4220RX | marca Samsung encontrada | tipo impressora encontrado,,
