sku,name,status,icecat_attempt,search_url,page_url,downloaded,processed,failed_images,message,raw_dir,output_dir
TON-HP-CE287A-SC,TON-HP-CE287A-SC,dry_run,HP CE287A | CE287A | TON-HP-CE287A-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE287A-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE287A-SC
TON-HP-CE313AB-MAG,TON-HP-CE313AB-MAG,dry_run,HP CE313AB | CE313AB | TON-HP-CE313AB-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE313AB-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE313AB-MAG
TON-HP-CE340AC-PRT,TON-HP-CE340AC-PRT,dry_run,HP CE340AC | CE340AC | TON-HP-CE340AC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE340AC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE340AC-PRT
TON-HP-CE341AC-CIA,TON-HP-CE341AC-CIA,dry_run,HP CE341AC | CE341AC | TON-HP-CE341AC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE341AC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE341AC-CIA
TON-HP-CE342AC-AMR,TON-HP-CE342AC-AMR,dry_run,HP CE342AC | CE342AC | TON-HP-CE342AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE342AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE342AC-AMR
TON-HP-CE343AC-MAG-AB,TON-HP-CE343AC-MAG-AB,dry_run,HP CE343AC | CE343AC | TON-HP-CE343AC-MAG-AB,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE343AC-MAG-AB,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE343AC-MAG-AB
TON-HP-CE400AB-PRT,TON-HP-CE400AB-PRT,dry_run,HP CE400AB | CE400AB | TON-HP-CE400AB-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE400AB-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE400AB-PRT
TON-HP-CE402YC-AMR,TON-HP-CE402YC-AMR,dry_run,HP CE402YC | CE402YC | TON-HP-CE402YC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CE402YC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CE402YC-AMR
TON-HP-CF214XC-PRT,TON-HP-CF214XC-PRT,dry_run,HP CF214XC | CF214XC | TON-HP-CF214XC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF214XC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF214XC-PRT
TON-HP-CF258XZ-PRT,TON-HP-CF258XZ-PRT,dry_run,HP CF258XZ | CF258XZ | TON-HP-CF258XZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF258XZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF258XZ-PRT
TON-HP-CF300AC-PRT,TON-HP-CF300AC-PRT,dry_run,HP CF300AC | CF300AC | TON-HP-CF300AC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF300AC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF300AC-PRT
TON-HP-CF301AC-CIA,TON-HP-CF301AC-CIA,dry_run,HP CF301AC | CF301AC | TON-HP-CF301AC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF301AC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF301AC-CIA
TON-HP-CF302AC-AMR,TON-HP-CF302AC-AMR,dry_run,HP CF302AC | CF302AC | TON-HP-CF302AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF302AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF302AC-AMR
TON-HP-CF303AC-MAG,TON-HP-CF303AC-MAG,dry_run,HP CF303AC | CF303AC | TON-HP-CF303AC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF303AC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF303AC-MAG
TON-HP-CF310A-PRT-CPT,TON-HP-CF310A-PRT-CPT,dry_run,HP CF310A | CF310A | TON-HP-CF310A-PRT-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF310A-PRT-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF310A-PRT-CPT
TON-HP-CF311A-CIA-CPT,TON-HP-CF311A-CIA-CPT,dry_run,HP CF311A | CF311A | TON-HP-CF311A-CIA-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF311A-CIA-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF311A-CIA-CPT
TON-HP-CF311A-CIA-SC,TON-HP-CF311A-CIA-SC,dry_run,HP CF311A | CF311A | TON-HP-CF311A-CIA-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF311A-CIA-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF311A-CIA-SC
TON-HP-CF311AC-CIA,TON-HP-CF311AC-CIA,dry_run,HP CF311AC | CF311AC | TON-HP-CF311AC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF311AC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF311AC-CIA
TON-HP-CF312AC-AMR,TON-HP-CF312AC-AMR,dry_run,HP CF312AC | CF312AC | TON-HP-CF312AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF312AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF312AC-AMR
TON-HP-CF313A-MAG-CPT,TON-HP-CF313A-MAG-CPT,dry_run,HP CF313A | CF313A | TON-HP-CF313A-MAG-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF313A-MAG-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF313A-MAG-CPT
TON-HP-CF313AC-MAG-AB,TON-HP-CF313AC-MAG-AB,dry_run,HP CF313AC | CF313AC | TON-HP-CF313AC-MAG-AB,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF313AC-MAG-AB,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF313AC-MAG-AB
TON-HP-CF313AC-MAG-SC,TON-HP-CF313AC-MAG-SC,dry_run,HP CF313AC | CF313AC | TON-HP-CF313AC-MAG-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF313AC-MAG-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF313AC-MAG-SC
TON-HP-CF320XC-PRT,TON-HP-CF320XC-PRT,dry_run,HP CF320XC | CF320XC | TON-HP-CF320XC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF320XC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF320XC-PRT
TON-HP-CF322AC-AMR,TON-HP-CF322AC-AMR,dry_run,HP CF322AC | CF322AC | TON-HP-CF322AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF322AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF322AC-AMR
TON-HP-CF323AC-MAG,TON-HP-CF323AC-MAG,dry_run,HP CF323AC | CF323AC | TON-HP-CF323AC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF323AC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF323AC-MAG
TON-HP-CF330XC-PRT-SC,TON-HP-CF330XC-PRT-SC,dry_run,HP CF330XC | CF330XC | TON-HP-CF330XC-PRT-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF330XC-PRT-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF330XC-PRT-SC
TON-HP-CF331AC-CIA-SC,TON-HP-CF331AC-CIA-SC,dry_run,HP CF331AC | CF331AC | TON-HP-CF331AC-CIA-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF331AC-CIA-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF331AC-CIA-SC
TON-HP-CF332AC-AMR,TON-HP-CF332AC-AMR,dry_run,HP CF332AC | CF332AC | TON-HP-CF332AC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF332AC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF332AC-AMR
TON-HP-CF333AC-MAG,TON-HP-CF333AC-MAG,dry_run,HP CF333AC | CF333AC | TON-HP-CF333AC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF333AC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF333AC-MAG
TON-HP-CF333AC-MAG-SC,TON-HP-CF333AC-MAG-SC,dry_run,HP CF333AC | CF333AC | TON-HP-CF333AC-MAG-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF333AC-MAG-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF333AC-MAG-SC
TON-HP-CF382A-AMR-CPT,TON-HP-CF382A-AMR-CPT,dry_run,HP CF382A | CF382A | TON-HP-CF382A-AMR-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF382A-AMR-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF382A-AMR-CPT
TON-HP-CF383A-MAG-CPT,TON-HP-CF383A-MAG-CPT,dry_run,HP CF383A | CF383A | TON-HP-CF383A-MAG-CPT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF383A-MAG-CPT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF383A-MAG-CPT
TON-HP-CF412XC-AMR,TON-HP-CF412XC-AMR,dry_run,HP CF412XC | CF412XC | TON-HP-CF412XC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-CF412XC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-CF412XC-AMR
TON-HP-Q2610A,TON-HP-Q2610A,dry_run,HP HP-Q2610A | HP-Q2610A | TON-HP-Q2610A,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2610A,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2610A
TON-HP-Q2610A-BR,TON-HP-Q2610A-BR,dry_run,HP HP-Q2610A | HP-Q2610A | TON-HP-Q2610A-BR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2610A-BR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2610A-BR
TON-HP-Q2612A-PRT,TON-HP-Q2612A-PRT,dry_run,HP HP-Q2612A | HP-Q2612A | TON-HP-Q2612A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2612A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2612A-PRT
TON-HP-Q2613A-AZ,TON-HP-Q2613A-AZ,dry_run,HP HP-Q2613A | HP-Q2613A | TON-HP-Q2613A-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2613A-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2613A-AZ
TON-HP-Q2624A-AZ,TON-HP-Q2624A-AZ,dry_run,HP HP-Q2624A | HP-Q2624A | TON-HP-Q2624A-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2624A-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2624A-AZ
TON-HP-Q2681A-CIA-NV,TON-HP-Q2681A-CIA-NV,dry_run,HP HP-Q2681A | HP-Q2681A | TON-HP-Q2681A-CIA-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2681A-CIA-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2681A-CIA-NV
TON-HP-Q2682A-AMR-NV,TON-HP-Q2682A-AMR-NV,dry_run,HP HP-Q2682A | HP-Q2682A | TON-HP-Q2682A-AMR-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2682A-AMR-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2682A-AMR-NV
TON-HP-Q2683A-MAG-NV,TON-HP-Q2683A-MAG-NV,dry_run,HP HP-Q2683A | HP-Q2683A | TON-HP-Q2683A-MAG-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q2683A-MAG-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q2683A-MAG-NV
TON-HP-Q3963A-MAG-NV,TON-HP-Q3963A-MAG-NV,dry_run,HP HP-Q3963A | HP-Q3963A | TON-HP-Q3963A-MAG-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q3963A-MAG-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q3963A-MAG-NV
TON-HP-Q5942X-SC,TON-HP-Q5942X-SC,dry_run,HP HP-Q5942X | HP-Q5942X | TON-HP-Q5942X-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5942X-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5942X-SC
TON-HP-Q5942YC-PRT,TON-HP-Q5942YC-PRT,dry_run,HP HP-Q5942YC | HP-Q5942YC | TON-HP-Q5942YC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5942YC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5942YC-PRT
TON-HP-Q5945AC-SC,TON-HP-Q5945AC-SC,dry_run,HP HP-Q5945AC | HP-Q5945AC | TON-HP-Q5945AC-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5945AC-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5945AC-SC
TON-HP-Q5950A-PRT,TON-HP-Q5950A-PRT,dry_run,HP HP-Q5950A | HP-Q5950A | TON-HP-Q5950A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5950A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5950A-PRT
TON-HP-Q5952A-AMR,TON-HP-Q5952A-AMR,dry_run,HP HP-Q5952A | HP-Q5952A | TON-HP-Q5952A-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5952A-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5952A-AMR
TON-HP-Q5953AC-MAG,TON-HP-Q5953AC-MAG,dry_run,HP HP-Q5953AC | HP-Q5953AC | TON-HP-Q5953AC-MAG,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q5953AC-MAG,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q5953AC-MAG
TON-HP-Q6002A-AMR,TON-HP-Q6002A-AMR,dry_run,HP HP-Q6002A | HP-Q6002A | TON-HP-Q6002A-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6002A-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6002A-AMR
TON-HP-Q6460AC-PRT-BR,TON-HP-Q6460AC-PRT-BR,dry_run,HP HP-Q6460AC | HP-Q6460AC | TON-HP-Q6460AC-PRT-BR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6460AC-PRT-BR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6460AC-PRT-BR
TON-HP-Q6461AC-CIA-SC,TON-HP-Q6461AC-CIA-SC,dry_run,HP HP-Q6461AC | HP-Q6461AC | TON-HP-Q6461AC-CIA-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6461AC-CIA-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6461AC-CIA-SC
TON-HP-Q6470A-NV,TON-HP-Q6470A-NV,dry_run,HP HP-Q6470A | HP-Q6470A | TON-HP-Q6470A-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6470A-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6470A-NV
TON-HP-Q6470AC-PRT,TON-HP-Q6470AC-PRT,dry_run,HP HP-Q6470AC | HP-Q6470AC | TON-HP-Q6470AC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6470AC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6470AC-PRT
TON-HP-Q6471A-CIA-AZ,TON-HP-Q6471A-CIA-AZ,dry_run,HP HP-Q6471A | HP-Q6471A | TON-HP-Q6471A-CIA-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6471A-CIA-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6471A-CIA-AZ
TON-HP-Q6471A-CIA-NV,TON-HP-Q6471A-CIA-NV,dry_run,HP HP-Q6471A | HP-Q6471A | TON-HP-Q6471A-CIA-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6471A-CIA-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6471A-CIA-NV
TON-HP-Q6472A-AMR-AZ,TON-HP-Q6472A-AMR-AZ,dry_run,HP HP-Q6472A | HP-Q6472A | TON-HP-Q6472A-AMR-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6472A-AMR-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6472A-AMR-AZ
TON-HP-Q6472A-AMR-NV,TON-HP-Q6472A-AMR-NV,dry_run,HP HP-Q6472A | HP-Q6472A | TON-HP-Q6472A-AMR-NV,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6472A-AMR-NV,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6472A-AMR-NV
TON-HP-Q6473A-MAG-AZ,TON-HP-Q6473A-MAG-AZ,dry_run,HP HP-Q6473A | HP-Q6473A | TON-HP-Q6473A-MAG-AZ,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q6473A-MAG-AZ,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q6473A-MAG-AZ
TON-HP-Q7551A,TON-HP-Q7551A,dry_run,HP HP-Q7551A | HP-Q7551A | TON-HP-Q7551A,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7551A,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7551A
TON-HP-Q7551A-BR,TON-HP-Q7551A-BR,dry_run,HP HP-Q7551A | HP-Q7551A | TON-HP-Q7551A-BR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7551A-BR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7551A-BR
TON-HP-Q7551X-PRT,TON-HP-Q7551X-PRT,dry_run,HP HP-Q7551X | HP-Q7551X | TON-HP-Q7551X-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7551X-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7551X-PRT
TON-HP-Q7570A-PRT-SC,TON-HP-Q7570A-PRT-SC,dry_run,HP HP-Q7570A | HP-Q7570A | TON-HP-Q7570A-PRT-SC,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7570A-PRT-SC,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7570A-PRT-SC
TON-HP-Q7570AC-PRT,TON-HP-Q7570AC-PRT,dry_run,HP HP-Q7570AC | HP-Q7570AC | TON-HP-Q7570AC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7570AC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7570AC-PRT
TON-HP-Q7581AC-CIA,TON-HP-Q7581AC-CIA,dry_run,HP HP-Q7581AC | HP-Q7581AC | TON-HP-Q7581AC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-Q7581AC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-Q7581AC-CIA
TON-HP-W1030XZ-PRT,TON-HP-W1030XZ-PRT,dry_run,HP HP-W1030XZ | HP-W1030XZ | TON-HP-W1030XZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W1030XZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W1030XZ-PRT
TON-HP-W1330XZ-PRT,TON-HP-W1330XZ-PRT,dry_run,HP HP-W1330XZ | HP-W1330XZ | TON-HP-W1330XZ-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W1330XZ-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W1330XZ-PRT
TON-HP-W2010A-PRT,TON-HP-W2010A-PRT,dry_run,HP HP-W2010A | HP-W2010A | TON-HP-W2010A-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2010A-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2010A-PRT
TON-HP-W2011A-CIA,TON-HP-W2011A-CIA,dry_run,HP HP-W2011A | HP-W2011A | TON-HP-W2011A-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2011A-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2011A-CIA
TON-HP-W2012A-AMR,TON-HP-W2012A-AMR,dry_run,HP HP-W2012A | HP-W2012A | TON-HP-W2012A-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2012A-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2012A-AMR
TON-HP-W2020XC-PRT,TON-HP-W2020XC-PRT,dry_run,HP HP-W2020XC | HP-W2020XC | TON-HP-W2020XC-PRT,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2020XC-PRT,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2020XC-PRT
TON-HP-W2021XC-CIA,TON-HP-W2021XC-CIA,dry_run,HP HP-W2021XC | HP-W2021XC | TON-HP-W2021XC-CIA,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2021XC-CIA,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2021XC-CIA
TON-HP-W2022XC-AMR,TON-HP-W2022XC-AMR,dry_run,HP HP-W2022XC | HP-W2022XC | TON-HP-W2022XC-AMR,,,0,0,0,simulacao; nada foi baixado ou processado,C:\Users\Sama Contabilidade\Desktop\cópia de produtos\Produtos\TON-HP-W2022XC-AMR,C:\Users\Sama Contabilidade\Desktop\MSN\products\TON-HP-W2022XC-AMR
